Frame,Conf,X1,Y1,X2,Y2,Width,Height,Modified_Temp
553,0.753688693,236,444,1810,491,1574,47,31
554,0.753794193,236,444,1810,491,1574,47,31
555,0.753690302,236,444,1810,491,1574,47,31
556,0.753743649,236,444,1810,491,1574,47,31
557,0.753744543,236,444,1810,491,1574,47,31
558,0.733408689,184,442,1758,489,1574,47,31
559,0.733405113,184,442,1758,489,1574,47,31
560,0.734313786,184,442,1758,489,1574,47,31
561,0.734420359,184,442,1758,489,1574,47,31
562,0.734445572,184,442,1758,489,1574,47,31
563,0.7343871,184,442,1758,489,1574,47,31
564,0.734263003,184,442,1758,489,1574,47,31
565,0.734156966,184,442,1758,489,1574,47,31
566,0.734221339,184,442,1758,489,1574,47,31
567,0.734193087,184,442,1758,489,1574,47,31
568,0.7341429,184,442,1758,489,1574,47,31
569,0.693423688,184,440,1758,487,1574,47,31
570,0.691057086,184,440,1758,487,1574,47,31
571,0.69163835,184,440,1758,487,1574,47,31
572,0.690465331,184,440,1758,487,1574,47,31
573,0.690709651,184,440,1758,487,1574,47,31
574,0.690047979,184,440,1758,487,1574,47,31
575,0.690230072,184,440,1758,487,1574,47,31
576,0.690203846,184,440,1758,487,1574,47,31
577,0.689925671,184,440,1758,487,1574,47,31
578,0.690106869,184,440,1758,487,1574,47,31
579,0.635571599,184,438,1758,485,1574,47,31
580,0.635896623,184,438,1758,485,1574,47,31
581,0.632138669,184,438,1758,485,1574,47,31
582,0.630516589,184,438,1758,485,1574,47,31
583,0.633706272,184,438,1758,485,1574,47,31
584,0.629587054,184,438,1758,485,1574,47,31
585,0.608680606,184,438,1758,485,1574,47,31
586,0.608021438,184,438,1758,485,1574,47,31
587,0.608829618,184,438,1758,485,1574,47,31
588,0.608655512,184,438,1758,485,1574,47,31
589,0.62594378,4,433,2094,482,2090,49,31
590,0.628329456,5,433,2094,482,2089,49,31
591,0.626936436,5,433,2094,482,2089,49,31
592,0.626667261,5,433,2094,482,2089,49,31
593,0.631571472,5,433,2094,482,2089,49,31
594,0.631783545,5,433,2094,482,2089,49,31
595,0.625607908,5,433,2094,482,2089,49,31
596,0.630595744,5,433,2094,482,2089,49,31
597,0.630691588,5,433,2094,482,2089,49,31
598,0.73318553,4,431,2094,480,2090,49,31
599,0.731196761,4,431,2094,480,2090,49,31
600,0.744702935,3,431,2094,480,2091,49,31
601,0.724309385,4,432,2094,480,2090,48,31
602,0.723327577,4,432,2094,480,2090,48,31
603,0.723327577,4,432,2094,480,2090,48,31
604,0.723072171,4,432,2094,480,2090,48,31
605,0.723338425,4,432,2094,480,2090,48,31
606,0.723434031,4,432,2094,480,2090,48,31
607,0.722896934,4,432,2094,480,2090,48,31
608,0.784320474,3,430,2093,478,2090,48,31
609,0.783474863,2,433,2092,478,2090,45,31
610,0.792026758,3,430,2094,478,2091,48,31
611,0.793149769,3,430,2094,478,2091,48,31
612,0.79053849,3,430,2094,478,2091,48,31
613,0.791277289,3,430,2094,478,2091,48,31
614,0.790045261,3,430,2094,478,2091,48,31
615,0.790184259,3,430,2094,478,2091,48,31
616,0.791716039,3,430,2094,478,2091,48,31
617,0.79038626,3,430,2094,478,2091,48,31
618,0.837853789,2,431,2092,476,2090,45,31
619,0.837802172,2,431,2092,476,2090,45,31
620,0.837406218,2,431,2092,476,2090,45,31
621,0.837357581,2,431,2092,476,2090,45,31
622,0.837455034,2,431,2092,476,2090,45,31
623,0.837521255,2,431,2092,476,2090,45,31
624,0.837529778,2,431,2092,476,2090,45,31
625,0.837616205,2,431,2092,476,2090,45,31
626,0.837484658,2,431,2092,476,2090,45,31
627,0.837525785,2,431,2092,476,2090,45,31
628,0.858322918,2,429,2091,473,2089,44,31
629,0.858933568,2,429,2091,473,2089,44,31
630,0.858849466,2,429,2091,473,2089,44,31
631,0.853795826,2,429,2091,473,2089,44,31
632,0.85354954,2,429,2091,473,2089,44,31
633,0.853550553,2,429,2091,473,2089,44,31
634,0.85366261,2,429,2091,473,2089,44,31
635,0.853640378,2,429,2091,473,2089,44,31
636,0.853429377,2,429,2091,473,2089,44,31
637,0.85356158,2,429,2091,473,2089,44,31
638,0.859946609,2,427,2090,472,2088,45,31
639,0.859970033,2,427,2091,472,2089,45,31
640,0.859887898,2,427,2090,472,2088,45,31
641,0.859929144,2,427,2091,472,2089,45,31
642,0.859995425,2,427,2091,472,2089,45,31
643,0.859793603,2,427,2091,472,2089,45,31
644,0.859962285,2,427,2091,472,2089,45,31
645,0.859962642,2,427,2091,472,2089,45,31
646,0.859785318,2,427,2091,472,2089,45,31
647,0.860018611,2,427,2091,472,2089,45,31
648,0.853012621,2,426,2090,471,2088,45,31
649,0.853150845,2,426,2090,471,2088,45,31
650,0.854315877,2,426,2090,471,2088,45,31
651,0.85385716,2,426,2090,471,2088,45,31
652,0.85415858,2,426,2090,471,2088,45,31
653,0.853641093,2,426,2090,471,2088,45,31
654,0.853624225,2,426,2090,471,2088,45,31
655,0.85408783,2,426,2090,471,2088,45,31
656,0.853705525,2,426,2090,471,2088,45,31
657,0.853720903,2,426,2090,471,2088,45,31
658,0.863212645,2,424,2091,469,2089,45,31
659,0.863014579,2,424,2091,469,2089,45,31
660,0.861777723,2,424,2091,469,2089,45,31
661,0.86167115,2,424,2090,469,2088,45,31
662,0.861567914,2,424,2091,469,2089,45,31
663,0.861551762,2,424,2091,469,2089,45,31
664,0.86185056,2,424,2091,469,2089,45,31
665,0.861463368,2,424,2091,469,2089,45,31
666,0.861476779,2,424,2091,469,2089,45,31
667,0.861845434,2,424,2091,469,2089,45,31
668,0.854453802,3,421,2089,466,2086,45,31
669,0.854410589,3,421,2089,466,2086,45,31
670,0.854167402,3,421,2089,466,2086,45,31
671,0.854138196,3,421,2089,466,2086,45,31
672,0.854212999,3,421,2089,466,2086,45,31
673,0.853913963,3,421,2089,466,2086,45,31
674,0.854110062,3,421,2089,466,2086,45,31
675,0.854109049,3,421,2089,466,2086,45,31
676,0.853914976,3,421,2089,466,2086,45,31
677,0.854172945,3,421,2089,466,2086,45,31
678,0.853759766,3,421,2091,466,2088,45,31
679,0.845813274,3,418,2090,463,2087,45,31
680,0.840860963,2,419,2096,464,2094,45,31
681,0.840945601,2,419,2096,464,2094,45,31
682,0.84217,2,419,2096,464,2094,45,31
683,0.841088355,2,419,2096,464,2094,45,31
684,0.841108084,2,419,2096,464,2094,45,31
685,0.842532635,2,419,2096,464,2094,45,31
686,0.841055453,2,419,2096,464,2094,45,31
687,0.841063142,2,419,2096,464,2094,45,31
688,0.84251672,2,419,2096,464,2094,45,31
689,0.857410908,2,417,2095,461,2093,44,31
690,0.858531833,2,417,2095,461,2093,44,31
691,0.858473122,2,417,2095,461,2093,44,31
692,0.858575344,2,417,2095,461,2093,44,31
693,0.858802021,2,417,2095,461,2093,44,31
694,0.858991802,2,417,2095,461,2093,44,31
695,0.858749449,2,417,2095,461,2093,44,31
696,0.858700395,2,417,2095,461,2093,44,31
697,0.858875334,2,417,2095,461,2093,44,31
698,0.85877794,2,417,2095,461,2093,44,31
699,0.857993007,2,412,2095,455,2093,43,31
700,0.857807279,2,412,2095,455,2093,43,31
701,0.853456616,2,412,2095,455,2093,43,31
702,0.85366863,2,412,2096,455,2094,43,31
703,0.853481531,2,412,2095,455,2093,43,31
704,0.853785992,2,412,2095,455,2093,43,31
705,0.853777945,2,412,2095,455,2093,43,31
706,0.854026258,2,412,2095,455,2093,43,31
707,0.853767574,2,412,2096,455,2094,43,31
708,0.853785932,2,412,2096,455,2094,43,31
709,0.877127051,3,407,2090,450,2087,43,31
710,0.877085209,3,407,2090,450,2087,43,31
711,0.876808703,3,407,2090,450,2087,43,31
712,0.877053499,3,407,2090,450,2087,43,31
713,0.877109647,3,407,2090,450,2087,43,31
714,0.877192259,3,407,2090,450,2087,43,31
715,0.877052426,3,407,2090,450,2087,43,31
716,0.877250612,3,407,2090,450,2087,43,31
717,0.877229035,3,407,2090,450,2087,43,31
718,0.877097607,3,407,2090,450,2087,43,31
719,0.866500497,3,402,2089,446,2086,44,31
720,0.866519392,3,402,2089,446,2086,44,31
721,0.866325915,3,402,2089,446,2086,44,31
722,0.866189778,3,402,2089,446,2086,44,31
723,0.866322875,3,402,2089,446,2086,44,31
724,0.862799704,2,401,2090,445,2088,44,31
725,0.862902403,2,401,2090,445,2088,44,31
726,0.862894595,2,401,2090,445,2088,44,31
727,0.862787187,2,401,2090,445,2088,44,31
728,0.830919027,2,398,2089,441,2087,43,31
729,0.830975115,2,398,2089,441,2087,43,31
730,0.831312418,2,398,2089,441,2087,43,31
731,0.831347108,2,398,2089,441,2087,43,31
732,0.831636369,2,398,2089,441,2087,43,31
733,0.83135879,2,398,2089,441,2087,43,31
734,0.83151865,2,398,2089,441,2087,43,31
735,0.831502974,2,398,2089,441,2087,43,31
736,0.831377506,2,398,2089,441,2087,43,31
737,0.83147949,2,398,2089,441,2087,43,31
738,0.717280984,3,392,2094,440,2091,48,31
739,0.718103707,3,392,2094,440,2091,48,31
740,0.710484385,3,392,2094,440,2091,48,31
741,0.710012615,3,392,2094,440,2091,48,31
742,0.711792171,3,392,2094,440,2091,48,31
743,0.710677505,3,392,2094,440,2091,48,31
744,0.710737944,3,392,2094,440,2091,48,31
745,0.711791635,3,392,2094,440,2091,48,31
746,0.71040678,3,392,2094,440,2091,48,31
747,0.710502982,3,392,2094,440,2091,48,31
748,0.711588085,3,392,2094,440,2091,48,31
749,0.460440308,2,390,2094,438,2092,48,31
750,0.461434603,2,390,2094,438,2092,48,31
751,0.499983549,3,390,2094,438,2091,48,31
752,0.501422167,3,390,2094,438,2091,48,31
753,0.50188148,3,390,2094,438,2091,48,31
754,0.500859022,3,390,2094,438,2091,48,31
755,0.501305223,3,390,2094,438,2091,48,31
756,0.501305223,3,390,2094,438,2091,48,31
757,0.500855803,3,390,2094,438,2091,48,31
758,0.501084089,3,390,2094,438,2091,48,31
759,0.579682529,289,388,1863,433,1574,45,31
760,0.579856515,289,388,1863,433,1574,45,31
761,0.582599401,289,388,1863,433,1574,45,31
762,0.577221453,289,388,1863,433,1574,45,31
763,0.583437741,289,388,1863,433,1574,45,31
764,0.577431142,289,388,1863,433,1574,45,31
765,0.577466547,289,388,1863,433,1574,45,31
766,0.583718598,289,388,1863,433,1574,45,31
767,0.578009307,289,388,1863,433,1574,45,31
768,0.578088641,289,388,1863,433,1574,45,31
769,0.694767296,289,386,1863,432,1574,46,31
770,0.694517076,289,386,1863,432,1574,46,31
771,0.694515586,289,386,1863,432,1574,46,31
772,0.694790184,289,386,1863,432,1574,46,31
773,0.694443941,289,386,1863,432,1574,46,31
774,0.694484532,289,386,1863,432,1574,46,31
775,0.694824636,289,386,1863,432,1574,46,31
776,0.694505811,289,386,1863,432,1574,46,31
777,0.694453835,289,386,1863,432,1574,46,31
778,0.731771946,236,384,1810,430,1574,46,31
779,0.731549382,236,384,1810,430,1574,46,31
780,0.731535077,236,384,1810,430,1574,46,31
781,0.73035419,289,383,1863,430,1574,47,31
782,0.73070097,236,384,1810,430,1574,46,31
783,0.730819464,236,384,1810,430,1574,46,31
784,0.730370939,236,384,1810,430,1574,46,31
785,0.731023312,236,384,1810,430,1574,46,31
786,0.730976284,236,384,1810,430,1574,46,31
787,0.730404794,236,384,1810,430,1574,46,31
788,0.731091499,236,384,1810,430,1574,46,31
789,0.735163629,236,382,1810,429,1574,47,31
790,0.734992802,236,382,1810,429,1574,47,31
791,0.735933602,236,382,1810,429,1574,47,31
792,0.735309005,236,382,1810,429,1574,47,31
793,0.734961629,236,382,1810,429,1574,47,31
794,0.734660268,236,382,1810,429,1574,47,31
795,0.734612167,236,382,1810,429,1574,47,31
796,0.734695494,236,382,1810,429,1574,47,31
797,0.734586537,236,382,1810,429,1574,47,31
798,0.734565318,236,382,1810,429,1574,47,31
799,0.737395763,236,380,1810,427,1574,47,31
800,0.73596108,236,380,1810,427,1574,47,31
801,0.730209291,236,380,1810,427,1574,47,31
802,0.732614398,236,380,1810,427,1574,47,31
803,0.729335189,236,380,1810,427,1574,47,31
804,0.729443133,236,380,1810,427,1574,47,31
805,0.732595205,236,380,1810,427,1574,47,31
806,0.729352832,236,380,1810,427,1574,47,31
807,0.729339063,236,380,1810,427,1574,47,31
808,0.732592046,236,380,1810,427,1574,47,31
809,0.729281723,236,380,1810,427,1574,47,31
810,0.72393316,236,380,1810,427,1574,47,31
811,0.722666919,236,380,1810,427,1574,47,31
812,0.725694656,236,380,1810,427,1574,47,31
813,0.725327075,236,380,1810,427,1574,47,31
814,0.725634038,236,380,1810,427,1574,47,31
815,0.686889768,289,380,1863,427,1574,47,31
816,0.686429977,289,380,1863,427,1574,47,31
817,0.687464416,289,380,1863,427,1574,47,31
818,0.686228275,289,380,1863,427,1574,47,31
819,0.68607986,289,380,1863,427,1574,47,31
820,0.73248893,289,380,1863,427,1574,47,31
821,0.733974814,289,380,1863,427,1574,47,31
822,0.73226589,289,380,1863,427,1574,47,31
823,0.73115021,289,380,1863,427,1574,47,31
824,0.732463062,289,380,1863,427,1574,47,31
825,0.732625365,289,380,1863,427,1574,47,31
826,0.731535614,289,380,1863,427,1574,47,31
827,0.732609749,289,380,1863,427,1574,47,31
828,0.732547998,289,380,1863,427,1574,47,31
829,0.731524825,289,380,1863,427,1574,47,31
830,0.740730345,289,382,1863,429,1574,47,31
831,0.741508305,289,382,1863,429,1574,47,31
832,0.741384864,289,382,1863,429,1574,47,31
833,0.741410613,289,382,1863,429,1574,47,31
834,0.741350114,289,382,1863,429,1574,47,31
835,0.741566241,289,382,1863,429,1574,47,31
836,0.741359234,289,382,1863,429,1574,47,31
837,0.741398633,289,382,1863,429,1574,47,31
838,0.712914944,236,385,1810,432,1574,47,31
839,0.712276936,236,385,1810,432,1574,47,31
840,0.712450266,236,385,1810,432,1574,47,31
841,0.7133587,236,385,1810,432,1574,47,31
842,0.713510811,236,385,1810,432,1574,47,31
843,0.713767052,236,385,1810,432,1574,47,31
844,0.713700175,236,385,1810,432,1574,47,31
845,0.713421464,236,385,1810,432,1574,47,31
846,0.713501036,236,385,1810,432,1574,47,31
847,0.713803709,236,385,1810,432,1574,47,31
848,0.665980816,236,387,1810,433,1574,46,31
849,0.665657699,236,387,1810,433,1574,46,31
850,0.665575862,236,387,1810,433,1574,46,31
851,0.665393591,236,387,1810,433,1574,46,31
852,0.665596783,236,387,1810,433,1574,46,31
853,0.665275753,236,387,1810,433,1574,46,31
854,0.665183425,236,387,1810,433,1574,46,31
855,0.665332079,236,387,1810,433,1574,46,31
856,0.665284395,236,387,1810,433,1574,46,31
857,0.665283084,236,387,1810,433,1574,46,31
858,0.665168226,236,387,1810,433,1574,46,31
859,0.622655392,289,388,1863,433,1574,45,31
860,0.617516994,289,388,1863,433,1574,45,31
861,0.61763674,289,388,1863,433,1574,45,31
862,0.632467628,289,387,1863,433,1574,46,31
863,0.633214533,289,387,1863,433,1574,46,31
864,0.633283436,289,387,1863,433,1574,46,31
865,0.632444918,289,387,1863,433,1574,46,31
866,0.633396268,289,387,1863,433,1574,46,31
867,0.633396268,289,387,1863,433,1574,46,31
868,0.632468879,289,387,1863,433,1574,46,31
869,0.633744359,289,387,1863,433,1574,46,31
870,0.641461849,236,387,1810,433,1574,46,31
871,0.6451208,289,387,1863,433,1574,46,31
872,0.646565318,236,387,1810,433,1574,46,31
873,0.646828949,236,387,1810,433,1574,46,31
874,0.645537496,236,387,1810,433,1574,46,31
875,0.646261632,236,387,1810,433,1574,46,31
876,0.646303654,236,387,1810,433,1574,46,31
877,0.645418227,236,387,1810,433,1574,46,31
878,0.647281289,236,387,1810,433,1574,46,31
879,0.658711612,289,387,1863,433,1574,46,31
880,0.656398237,289,387,1863,433,1574,46,31
881,0.656978965,289,387,1863,433,1574,46,31
882,0.657679617,289,387,1863,433,1574,46,31
883,0.65694201,289,387,1863,433,1574,46,31
884,0.657669008,289,387,1863,433,1574,46,31
885,0.657568216,289,387,1863,433,1574,46,31
886,0.656680167,289,387,1863,433,1574,46,31
887,0.657656968,289,387,1863,433,1574,46,31
888,0.65780127,289,387,1863,433,1574,46,31
889,0.558813512,289,388,1863,434,1574,46,31
890,0.561138391,289,388,1863,434,1574,46,31
891,0.558741331,289,388,1863,434,1574,46,31
892,0.559141159,289,388,1863,434,1574,46,31
893,0.556943834,289,388,1863,434,1574,46,31
894,0.556483269,289,388,1863,434,1574,46,31
895,0.558828771,289,388,1863,434,1574,46,31
896,0.556904435,289,388,1863,434,1574,46,31
897,0.556805372,289,388,1863,434,1574,46,31
898,0.558504045,289,388,1863,434,1574,46,31
899,0.557500064,289,388,1863,434,1574,46,31
900,0.523928225,26,388,1600,433,1574,45,31
901,0.532454312,26,388,1600,433,1574,45,31
902,0.533089578,26,388,1600,433,1574,45,31
903,0.533162236,26,388,1600,433,1574,45,31
904,0.533270001,26,388,1600,433,1574,45,31
905,0.533235371,26,388,1600,433,1574,45,31
906,0.533235371,26,388,1600,433,1574,45,31
907,0.533143461,26,388,1600,433,1574,45,31
908,0.538595736,26,389,1600,433,1574,44,31
909,0.538324773,26,389,1600,433,1574,44,31
910,0.617954731,289,388,1863,434,1574,46,31
911,0.613992453,289,388,1863,433,1574,45,31
912,0.614139378,289,388,1863,433,1574,45,31
913,0.615521371,289,388,1863,433,1574,45,31
914,0.614274561,289,388,1863,433,1574,45,31
915,0.614208817,289,388,1863,433,1574,45,31
916,0.616357088,289,388,1863,433,1574,45,31
917,0.614046216,236,388,1810,433,1574,45,31
918,0.614180565,236,388,1810,433,1574,45,31
919,0.714397907,236,386,1810,432,1574,46,31
920,0.712172747,236,386,1810,432,1574,46,31
921,0.712135911,236,386,1810,432,1574,46,31
922,0.712949038,236,386,1810,432,1574,46,31
923,0.712797821,236,386,1810,432,1574,46,31
924,0.712299168,236,386,1810,432,1574,46,31
925,0.712795079,236,386,1810,432,1574,46,31
926,0.712140977,236,386,1810,432,1574,46,31
927,0.712163687,236,386,1810,432,1574,46,31
928,0.712815225,236,386,1810,432,1574,46,31
929,0.712181747,236,386,1810,432,1574,46,31
930,0.734900594,289,382,1863,429,1574,47,31
931,0.735127211,289,382,1863,429,1574,47,31
932,0.734361887,289,382,1863,429,1574,47,31
933,0.735426426,289,382,1863,429,1574,47,31
934,0.734263539,289,382,1863,429,1574,47,31
935,0.735389709,289,382,1863,429,1574,47,31
936,0.735391378,289,382,1863,429,1574,47,31
937,0.734421492,289,382,1863,429,1574,47,31
938,0.735148013,289,382,1863,429,1574,47,31
939,0.739487708,289,380,1863,426,1574,46,31
940,0.738998652,289,380,1863,426,1574,46,31
941,0.739199281,289,380,1863,426,1574,46,31
942,0.739103198,289,380,1863,426,1574,46,31
943,0.739248753,289,380,1863,426,1574,46,31
944,0.739226818,289,380,1863,426,1574,46,31
945,0.739138782,289,380,1863,426,1574,46,31
946,0.739403486,289,380,1863,426,1574,46,31
947,0.738994837,289,380,1863,426,1574,46,31
948,0.738904059,289,380,1863,426,1574,46,31
949,0.746107519,236,380,1810,426,1574,46,31
950,0.745606065,236,380,1810,426,1574,46,31
951,0.745290399,236,380,1810,426,1574,46,31
952,0.746015251,236,380,1810,426,1574,46,31
953,0.745025933,236,380,1810,426,1574,46,31
954,0.745539784,236,380,1810,426,1574,46,31
955,0.747814178,236,380,1810,427,1574,47,31
956,0.747892261,236,380,1810,427,1574,47,31
957,0.747895896,236,380,1810,427,1574,47,31
958,0.747673631,236,380,1810,427,1574,47,31
959,0.741228044,236,382,1810,429,1574,47,31
960,0.741318107,236,382,1810,429,1574,47,31
961,0.740192652,236,382,1810,429,1574,47,31.1
962,0.73998636,236,382,1810,429,1574,47,31.1
963,0.739932537,236,382,1810,429,1574,47,31.1
964,0.739480913,236,382,1810,429,1574,47,31.1
965,0.739706397,236,382,1810,429,1574,47,31.1
966,0.739735723,236,382,1810,429,1574,47,31.1
967,0.739475727,236,382,1810,429,1574,47,31.1
968,0.739641845,236,382,1810,429,1574,47,31.1
969,0.733693779,289,384,1863,430,1574,46,31.1
970,0.733489513,289,384,1863,430,1574,46,31.1
971,0.73437494,289,384,1863,430,1574,46,31.1
972,0.734488308,289,384,1863,430,1574,46,31.1
973,0.733527243,289,384,1863,430,1574,46,31.1
974,0.733613372,289,384,1863,430,1574,46,31.1
975,0.733597815,289,384,1863,430,1574,46,31.1
976,0.733220041,289,384,1863,430,1574,46,31.1
977,0.733960152,289,384,1863,430,1574,46,31.1
978,0.733964503,289,384,1863,430,1574,46,31.1
979,0.725372314,289,385,1863,431,1574,46,31.1
980,0.724885762,289,385,1863,431,1574,46,31.1
981,0.724803925,289,385,1863,431,1574,46,31.1
982,0.726418495,289,385,1863,431,1574,46,31.1
983,0.726015687,289,385,1863,431,1574,46,31.1
984,0.726009429,289,385,1863,431,1574,46,31.1
985,0.72655648,289,385,1863,431,1574,46,31.1
986,0.726275682,289,385,1863,431,1574,46,31.1
987,0.726383507,289,385,1863,431,1574,46,31.1
988,0.726713359,289,385,1863,431,1574,46,31.1
989,0.726506412,289,385,1863,431,1574,46,31.1
990,0.72471416,289,385,1863,431,1574,46,31.1
991,0.724913657,289,385,1863,431,1574,46,31.1
992,0.724660397,289,385,1863,431,1574,46,31.1
993,0.72464174,289,385,1863,431,1574,46,31.1
994,0.724889457,289,385,1863,431,1574,46,31.1
995,0.724514186,289,385,1863,431,1574,46,31.1
996,0.724533677,289,385,1863,431,1574,46,31.1
997,0.725069821,289,385,1863,431,1574,46,31.1
998,0.724447072,289,385,1863,431,1574,46,31.1
999,0.708078384,236,385,1810,431,1574,46,31.1
1000,0.707307518,236,384,1810,431,1574,47,31.1
1001,0.707417727,236,384,1810,431,1574,47,31.1
1002,0.71306628,236,385,1810,431,1574,46,31.1
1003,0.714095235,236,385,1810,431,1574,46,31.1
1004,0.713411629,236,385,1810,431,1574,46,31.1
1005,0.713355005,236,385,1810,431,1574,46,31.1
1006,0.71410048,236,385,1810,431,1574,46,31.1
1007,0.713405073,236,385,1810,431,1574,46,31.1
1008,0.713361025,236,385,1810,431,1574,46,31.1
1009,0.728837132,289,383,1863,430,1574,47,31.1
1010,0.730049491,289,383,1863,430,1574,47,31.1
1011,0.728575587,289,383,1863,430,1574,47,31.1
1012,0.729098737,289,383,1863,430,1574,47,31.1
1013,0.728735268,289,383,1863,430,1574,47,31.1
1014,0.728945613,289,383,1863,430,1574,47,31.1
1015,0.728898108,289,383,1863,430,1574,47,31.1
1016,0.729195833,289,383,1863,430,1574,47,31.1
1017,0.729195833,289,383,1863,430,1574,47,31.1
1018,0.729011416,289,383,1863,430,1574,47,31.1
1019,0.732887685,289,381,1863,428,1574,47,31.1
1020,0.732868969,289,381,1863,428,1574,47,31.1
1021,0.731201589,289,381,1863,428,1574,47,31.1
1022,0.730421662,289,381,1863,428,1574,47,31.1
1023,0.730229557,289,381,1863,428,1574,47,31.1
1024,0.731383026,289,381,1863,428,1574,47,31.1
1025,0.730285943,289,381,1863,428,1574,47,31.1
1026,0.730232954,289,381,1863,428,1574,47,31.1
1027,0.731695414,289,381,1863,428,1574,47,31.1
1028,0.730349243,289,381,1863,428,1574,47,31.1
1029,0.718242884,236,379,1810,427,1574,48,31.1
1030,0.717775702,236,379,1810,427,1574,48,31.1
1031,0.716685116,236,379,1810,427,1574,48,31.1
